,date,open,high,low,close,volume,average,barCount,ticker
508,2015-07-09,22.31,23.17,22.08,23.17,0,0.0,671,VXXLE
509,2015-07-10,22.25,22.25,21.44,21.46,0,0.0,612,VXXLE
510,2015-07-13,20.98,21.0,18.91,19.06,0,0.0,993,VXXLE
511,2015-07-14,19.24,19.24,7.15,17.78,0,0.0,998,VXXLE
512,2015-07-15,18.26,19.28,18.03,19.19,0,0.0,946,VXXLE
513,2015-07-16,18.91,18.95,18.06,18.19,0,0.0,768,VXXLE
514,2015-07-17,18.25,19.4,18.25,19.03,0,0.0,746,VXXLE
515,2015-07-20,19.87,20.65,19.75,20.65,0,0.0,821,VXXLE
516,2015-07-21,21.05,21.37,21.0,21.02,0,0.0,690,VXXLE
517,2015-07-22,21.45,21.95,21.13,21.82,0,0.0,662,VXXLE
518,2015-07-23,21.77,22.47,21.38,22.08,0,0.0,702,VXXLE
519,2015-07-24,22.14,24.44,22.14,24.39,0,0.0,710,VXXLE
520,2015-07-27,26.19,26.99,26.03,26.1,0,0.0,817,VXXLE
521,2015-07-28,25.72,25.76,23.59,23.66,0,0.0,780,VXXLE
522,2015-07-29,23.8,23.89,21.77,21.81,0,0.0,810,VXXLE
523,2015-07-30,21.88,22.33,21.63,21.63,0,0.0,708,VXXLE
524,2015-07-31,22.02,23.2,22.0,23.07,0,0.0,682,VXXLE
525,2015-08-03,24.47,25.05,24.26,24.75,0,0.0,728,VXXLE
526,2015-08-04,24.62,24.62,24.07,24.2,0,0.0,762,VXXLE
527,2015-08-05,23.78,24.87,23.54,24.62,0,0.0,780,VXXLE
528,2015-08-06,24.95,26.47,24.95,26.19,0,0.0,835,VXXLE
529,2015-08-07,26.31,27.6,26.18,27.56,0,0.0,792,VXXLE
530,2015-08-10,28.06,28.07,25.77,25.81,0,0.0,753,VXXLE
531,2015-08-11,26.74,27.83,26.6,26.63,0,0.0,888,VXXLE
532,2015-08-12,27.39,28.84,27.04,27.05,0,0.0,885,VXXLE
533,2015-08-13,27.31,27.83,27.18,27.27,0,0.0,847,VXXLE
534,2015-08-14,27.32,27.58,27.19,27.25,0,0.0,571,VXXLE
535,2015-08-17,28.59,28.78,26.84,26.87,0,0.0,786,VXXLE
536,2015-08-18,26.78,27.04,26.35,26.41,0,0.0,753,VXXLE
537,2015-08-19,26.97,28.38,26.4,28.03,0,0.0,892,VXXLE
538,2015-08-20,28.77,31.4,28.77,31.37,0,0.0,995,VXXLE
539,2015-08-21,32.58,37.14,32.56,37.14,0,0.0,1143,VXXLE
540,2015-08-24,50.26,54.67,35.44,49.77,0,0.0,1281,VXXLE
541,2015-08-25,42.32,46.02,39.49,44.31,0,0.0,1218,VXXLE
542,2015-08-26,40.92,44.33,40.31,40.39,0,0.0,1263,VXXLE
543,2015-08-27,36.9,39.32,34.83,37.58,0,0.0,1002,VXXLE
544,2015-08-28,38.11,39.09,35.91,37.07,0,0.0,1050,VXXLE
545,2015-08-31,38.85,39.18,36.02,36.89,0,0.0,1029,VXXLE
546,2015-09-01,41.31,42.66,40.38,42.0,0,0.0,1073,VXXLE
547,2015-09-02,40.02,41.57,38.97,38.97,0,0.0,935,VXXLE
548,2015-09-03,37.15,37.23,35.86,36.52,0,0.0,914,VXXLE
549,2015-09-04,38.52,39.21,38.27,38.67,0,0.0,830,VXXLE
550,2015-09-08,38.66,38.67,36.92,36.94,0,0.0,582,VXXLE
551,2015-09-09,35.43,37.24,34.82,37.18,0,0.0,795,VXXLE
552,2015-09-10,37.48,37.93,36.47,36.6,0,0.0,658,VXXLE
553,2015-09-11,37.24,37.34,36.42,36.44,0,0.0,687,VXXLE
554,2015-09-14,37.7,38.0,37.04,37.07,0,0.0,588,VXXLE
555,2015-09-15,36.29,36.44,33.58,33.66,0,0.0,892,VXXLE
556,2015-09-16,33.27,33.3,31.87,31.87,0,0.0,610,VXXLE
557,2015-09-17,31.77,57.63,27.35,29.4,0,0.0,689,VXXLE
558,2015-09-18,32.19,32.22,31.4,31.73,0,0.0,631,VXXLE
559,2015-09-21,31.93,32.1,30.07,30.16,0,0.0,771,VXXLE
560,2015-09-22,31.75,31.77,30.79,30.88,0,0.0,719,VXXLE
561,2015-09-23,30.82,31.43,30.3,31.27,0,0.0,744,VXXLE
562,2015-09-24,32.24,33.4,31.74,31.86,0,0.0,719,VXXLE
563,2015-09-25,30.79,31.53,30.68,31.42,0,0.0,607,VXXLE
564,2015-09-28,33.03,34.78,32.98,34.75,0,0.0,678,VXXLE
565,2015-09-29,34.5,34.89,34.07,34.34,0,0.0,791,VXXLE
566,2015-09-30,33.24,33.68,32.35,32.61,0,0.0,824,VXXLE
567,2015-10-01,31.43,33.48,31.15,32.59,0,0.0,1018,VXXLE
568,2015-10-02,33.16,33.22,30.39,30.39,0,0.0,907,VXXLE
569,2015-10-05,30.11,30.3,29.56,29.61,0,0.0,828,VXXLE
570,2015-10-06,29.4,29.7,28.83,29.14,0,0.0,730,VXXLE
571,2015-10-07,27.79,29.85,27.68,28.42,0,0.0,977,VXXLE
572,2015-10-08,29.19,29.19,27.15,27.44,0,0.0,938,VXXLE
573,2015-10-09,27.07,27.36,26.54,26.59,0,0.0,885,VXXLE
574,2015-10-12,26.98,27.33,26.31,26.42,0,0.0,997,VXXLE
575,2015-10-13,27.03,27.31,25.87,26.51,0,0.0,981,VXXLE
576,2015-10-14,26.64,26.86,25.59,26.03,0,0.0,826,VXXLE
577,2015-10-15,26.41,26.47,24.72,24.91,0,0.0,953,VXXLE
578,2015-10-16,24.68,25.26,23.64,23.7,0,0.0,856,VXXLE
579,2015-10-19,25.27,25.71,24.72,24.78,0,0.0,694,VXXLE
580,2015-10-20,25.39,25.43,24.6,24.64,0,0.0,600,VXXLE
581,2015-10-21,24.97,25.37,24.63,25.35,0,0.0,604,VXXLE
582,2015-10-22,24.95,24.98,23.94,24.08,0,0.0,925,VXXLE
583,2015-10-23,24.4,24.77,24.0,24.33,0,0.0,756,VXXLE
584,2015-10-26,25.33,26.28,25.31,26.28,0,0.0,633,VXXLE
585,2015-10-27,27.88,28.18,27.69,27.86,0,0.0,800,VXXLE
586,2015-10-28,27.91,27.93,25.97,26.34,0,0.0,738,VXXLE
587,2015-10-29,27.19,27.19,26.18,26.32,0,0.0,524,VXXLE
588,2015-10-30,26.02,26.42,25.07,25.34,0,0.0,739,VXXLE
589,2015-11-02,26.58,26.61,24.66,24.83,0,0.0,773,VXXLE
590,2015-11-03,24.67,24.8,24.13,24.54,0,0.0,705,VXXLE
591,2015-11-04,24.68,25.55,24.68,25.55,0,0.0,723,VXXLE
592,2015-11-05,25.96,26.45,25.6,26.29,0,0.0,657,VXXLE
593,2015-11-06,26.69,27.02,25.81,25.86,0,0.0,788,VXXLE
594,2015-11-09,26.8,27.88,26.47,27.47,0,0.0,764,VXXLE
595,2015-11-10,27.96,27.97,27.2,27.36,0,0.0,618,VXXLE
596,2015-11-11,27.41,28.55,27.38,28.33,0,0.0,668,VXXLE
597,2015-11-12,29.73,32.16,29.55,32.03,0,0.0,860,VXXLE
598,2015-11-13,32.55,33.98,32.47,33.77,0,0.0,1056,VXXLE
599,2015-11-16,35.04,35.07,32.23,32.23,0,0.0,1029,VXXLE
600,2015-11-17,32.45,33.01,32.13,32.68,0,0.0,963,VXXLE
601,2015-11-18,32.67,32.69,31.05,31.07,0,0.0,884,VXXLE
602,2015-11-19,31.37,31.69,31.02,31.14,0,0.0,985,VXXLE
603,2015-11-20,31.04,31.13,30.01,30.26,0,0.0,818,VXXLE
604,2015-11-23,31.19,31.21,29.61,29.61,0,0.0,853,VXXLE
605,2015-11-24,29.54,29.57,28.15,28.2,0,0.0,823,VXXLE
606,2015-11-25,28.89,29.04,27.35,27.44,0,0.0,654,VXXLE
607,2015-11-27,28.45,28.57,28.06,28.06,0,0.0,390,VXXLE
608,2015-11-30,28.52,28.85,28.07,28.77,0,0.0,618,VXXLE
609,2015-12-01,28.75,28.82,28.24,28.25,0,0.0,653,VXXLE
610,2015-12-02,28.46,31.72,28.45,31.71,0,0.0,813,VXXLE
611,2015-12-03,31.55,33.95,31.35,33.95,0,0.0,916,VXXLE
612,2015-12-04,32.97,33.57,29.93,30.17,0,0.0,1002,VXXLE
613,2015-12-07,31.91,34.26,31.74,33.47,0,0.0,921,VXXLE
614,2015-12-08,34.55,36.32,34.18,34.85,0,0.0,1065,VXXLE
615,2015-12-09,35.15,35.97,33.18,34.83,0,0.0,1056,VXXLE
616,2015-12-10,35.13,35.44,33.38,34.31,0,0.0,961,VXXLE
617,2015-12-11,35.96,38.1,35.84,37.84,0,0.0,1106,VXXLE
618,2015-12-14,39.49,41.03,37.74,37.88,0,0.0,1349,VXXLE
619,2015-12-15,36.7,36.73,34.35,34.45,0,0.0,1223,VXXLE
620,2015-12-16,34.71,35.27,32.1,32.44,0,0.0,1271,VXXLE
621,2015-12-17,32.53,34.07,32.12,33.02,0,0.0,1225,VXXLE
622,2015-12-18,33.79,34.34,32.91,33.33,0,0.0,1253,VXXLE
623,2015-12-21,34.41,34.44,32.71,32.77,0,0.0,1114,VXXLE
624,2015-12-22,32.29,32.33,29.58,29.73,0,0.0,1036,VXXLE
625,2015-12-23,29.03,29.2,28.46,28.81,0,0.0,982,VXXLE
626,2015-12-24,28.98,29.11,28.25,28.43,0,0.0,518,VXXLE
627,2015-12-28,30.91,30.96,30.07,30.09,0,0.0,837,VXXLE
628,2015-12-29,29.4,29.66,29.04,29.08,0,0.0,821,VXXLE
629,2015-12-30,29.98,29.99,29.09,29.09,0,0.0,798,VXXLE
630,2015-12-31,29.66,29.66,28.92,28.97,0,0.0,823,VXXLE
631,2016-01-04,31.25,32.73,31.04,31.09,0,0.0,908,VXXLE
632,2016-01-05,31.29,31.35,29.31,29.33,0,0.0,847,VXXLE
633,2016-01-06,31.3,32.41,31.3,32.26,0,0.0,827,VXXLE
634,2016-01-07,33.81,36.6,33.4,36.15,0,0.0,1045,VXXLE
635,2016-01-08,36.1,36.21,34.94,35.64,0,0.0,954,VXXLE
636,2016-01-11,35.94,36.9,35.07,35.13,0,0.0,1205,VXXLE
637,2016-01-12,34.41,36.32,34.16,35.02,0,0.0,1243,VXXLE
638,2016-01-13,35.04,38.79,34.77,37.97,0,0.0,1177,VXXLE
639,2016-01-14,38.07,38.76,35.46,36.26,0,0.0,1209,VXXLE
640,2016-01-15,40.16,42.51,38.79,40.15,0,0.0,1357,VXXLE
641,2016-01-19,41.29,41.79,38.99,41.13,0,0.0,1320,VXXLE
642,2016-01-20,43.25,48.0,43.14,45.1,0,0.0,1382,VXXLE
643,2016-01-21,45.39,45.44,41.63,42.53,0,0.0,1340,VXXLE
644,2016-01-22,40.17,40.73,38.24,38.39,0,0.0,1277,VXXLE
645,2016-01-25,41.92,41.92,38.89,41.27,0,0.0,1198,VXXLE
646,2016-01-26,40.55,40.87,39.08,39.22,0,0.0,1149,VXXLE
647,2016-01-27,40.44,40.56,37.09,38.81,0,0.0,1268,VXXLE
648,2016-01-28,37.74,39.7,37.44,37.71,0,0.0,1220,VXXLE
649,2016-01-29,38.48,38.52,35.46,35.51,0,0.0,1080,VXXLE
650,2016-02-01,37.63,38.08,36.6,36.71,0,0.0,1105,VXXLE
651,2016-02-02,38.89,39.25,38.2,38.87,0,0.0,1106,VXXLE
652,2016-02-03,39.69,42.11,38.18,38.79,0,0.0,1295,VXXLE
653,2016-02-04,38.6,38.96,37.32,38.29,0,0.0,1314,VXXLE
654,2016-02-05,39.85,40.6,39.18,40.31,0,0.0,1218,VXXLE
655,2016-02-08,42.47,45.06,42.41,43.55,0,0.0,1124,VXXLE
656,2016-02-09,45.53,46.23,44.0,44.68,0,0.0,1232,VXXLE
657,2016-02-10,45.43,46.0,44.47,44.91,0,0.0,1103,VXXLE
658,2016-02-11,47.42,48.8,46.84,47.55,0,0.0,1198,VXXLE
659,2016-02-12,46.39,46.68,43.09,43.15,0,0.0,1229,VXXLE
660,2016-02-16,43.56,44.51,42.4,42.42,0,0.0,1279,VXXLE
661,2016-02-17,41.06,41.99,39.02,39.08,0,0.0,1246,VXXLE
662,2016-02-18,38.93,42.35,37.47,37.47,0,0.0,1186,VXXLE
663,2016-02-19,38.79,39.15,36.34,36.4,0,0.0,1141,VXXLE
664,2016-02-22,35.98,36.35,33.47,33.5,0,0.0,975,VXXLE
665,2016-02-23,34.43,35.66,34.05,35.14,0,0.0,1019,VXXLE
666,2016-02-24,37.26,37.69,35.63,35.64,0,0.0,1046,VXXLE
667,2016-02-25,35.3,36.46,35.1,35.15,0,0.0,899,VXXLE
668,2016-02-26,33.62,34.09,33.49,33.78,0,0.0,844,VXXLE
669,2016-02-29,34.85,34.91,34.1,34.3,0,0.0,864,VXXLE
670,2016-03-01,34.09,34.64,32.6,32.64,0,0.0,994,VXXLE
671,2016-03-02,32.56,32.69,30.39,30.39,0,0.0,983,VXXLE
672,2016-03-03,30.15,30.58,29.62,29.71,0,0.0,1061,VXXLE
673,2016-03-04,29.45,30.88,28.77,30.7,0,0.0,1175,VXXLE
674,2016-03-07,31.63,31.63,30.06,30.06,0,0.0,955,VXXLE
675,2016-03-08,30.73,33.23,30.61,33.19,0,0.0,1027,VXXLE
676,2016-03-09,33.24,33.66,31.96,32.76,0,0.0,889,VXXLE
677,2016-03-10,33.08,33.4,32.41,32.41,0,0.0,979,VXXLE
678,2016-03-11,30.9,31.06,29.96,30.04,0,0.0,993,VXXLE
679,2016-03-14,31.32,31.52,30.45,30.47,0,0.0,1097,VXXLE
680,2016-03-15,31.34,31.56,29.92,29.94,0,0.0,1012,VXXLE
681,2016-03-16,29.69,29.74,25.6,27.17,0,0.0,1099,VXXLE
682,2016-03-17,27.09,27.7,25.79,26.09,0,0.0,950,VXXLE
683,2016-03-18,25.33,26.61,25.33,26.13,0,0.0,912,VXXLE
684,2016-03-21,26.68,27.38,25.56,25.57,0,0.0,904,VXXLE
685,2016-03-22,26.53,26.57,25.07,25.42,0,0.0,877,VXXLE
686,2016-03-23,25.93,26.84,25.47,26.84,0,0.0,885,VXXLE
687,2016-03-24,28.42,28.78,26.68,26.89,0,0.0,878,VXXLE
688,2016-03-28,28.17,28.74,27.59,27.67,0,0.0,904,VXXLE
689,2016-03-29,28.75,29.01,26.33,26.35,0,0.0,921,VXXLE
690,2016-03-30,25.94,26.01,24.59,25.19,0,0.0,943,VXXLE
691,2016-03-31,25.67,25.67,24.5,24.52,0,0.0,852,VXXLE
692,2016-04-01,26.47,26.87,25.29,25.44,0,0.0,895,VXXLE
693,2016-04-04,26.94,27.01,25.61,26.18,0,0.0,953,VXXLE
694,2016-04-05,27.29,27.71,26.86,27.27,0,0.0,897,VXXLE
695,2016-04-06,27.13,27.36,24.82,24.82,0,0.0,938,VXXLE
696,2016-04-07,25.58,26.64,24.99,26.5,0,0.0,924,VXXLE
697,2016-04-08,25.52,25.61,24.43,24.64,0,0.0,947,VXXLE
698,2016-04-11,23.36,23.64,23.06,23.56,0,0.0,1110,VXXLE
699,2016-04-12,23.18,25.24,22.72,24.99,0,0.0,1103,VXXLE
700,2016-04-13,24.41,25.42,23.92,23.97,0,0.0,1108,VXXLE
701,2016-04-14,24.22,24.44,23.29,23.29,0,0.0,1034,VXXLE
702,2016-04-15,23.66,25.8,23.58,25.21,0,0.0,944,VXXLE
703,2016-04-18,26.53,26.59,22.78,22.78,0,0.0,1069,VXXLE
704,2016-04-19,22.32,22.9,21.73,22.22,0,0.0,976,VXXLE
705,2016-04-20,22.0,23.01,21.61,22.97,0,0.0,1020,VXXLE
706,2016-04-21,23.36,24.14,23.14,23.72,0,0.0,1004,VXXLE
707,2016-04-22,23.32,23.93,23.07,23.29,0,0.0,919,VXXLE
708,2016-04-25,25.74,25.74,24.64,24.98,0,0.0,865,VXXLE
709,2016-04-26,24.64,24.73,23.96,24.11,0,0.0,792,VXXLE
710,2016-04-27,23.94,25.37,23.47,24.44,0,0.0,985,VXXLE
711,2016-04-28,25.7,26.23,24.16,26.23,0,0.0,902,VXXLE
712,2016-04-29,26.47,28.17,25.82,26.85,0,0.0,1047,VXXLE
713,2016-05-02,27.81,28.32,26.83,26.86,0,0.0,991,VXXLE
714,2016-05-03,28.08,28.69,27.53,27.54,0,0.0,1013,VXXLE
715,2016-05-04,28.02,29.87,27.88,28.96,0,0.0,957,VXXLE
716,2016-05-05,28.54,28.78,27.86,28.18,0,0.0,1031,VXXLE
717,2016-05-06,28.96,28.99,27.24,27.3,0,0.0,955,VXXLE
718,2016-05-09,28.99,29.55,27.93,28.09,0,0.0,1038,VXXLE
719,2016-05-10,28.52,28.52,26.57,26.76,0,0.0,896,VXXLE
720,2016-05-11,27.1,27.41,25.53,26.02,0,0.0,937,VXXLE
721,2016-05-12,25.82,26.43,25.5,25.66,0,0.0,917,VXXLE
722,2016-05-13,26.52,26.52,25.51,25.95,0,0.0,987,VXXLE
723,2016-05-16,26.71,26.75,25.07,25.38,0,0.0,974,VXXLE
724,2016-05-17,26.04,26.1,24.78,25.9,0,0.0,996,VXXLE
725,2016-05-18,26.06,44.6,25.71,26.45,0,0.0,1085,VXXLE
726,2016-05-19,27.46,27.85,26.15,26.24,0,0.0,980,VXXLE
727,2016-05-20,26.33,26.56,24.57,24.57,0,0.0,930,VXXLE
728,2016-05-23,26.07,26.07,24.29,24.5,0,0.0,912,VXXLE
729,2016-05-24,24.54,24.82,23.53,23.53,0,0.0,849,VXXLE
730,2016-05-25,23.46,23.52,22.36,22.37,0,0.0,874,VXXLE
731,2016-05-26,22.3,23.09,22.19,22.4,0,0.0,877,VXXLE
732,2016-05-27,22.49,23.05,21.95,22.0,0,0.0,876,VXXLE
733,2016-05-31,23.35,23.37,22.55,22.92,0,0.0,868,VXXLE
734,2016-06-01,23.65,24.37,22.82,22.83,0,0.0,930,VXXLE
735,2016-06-02,23.16,30.45,22.22,22.25,0,0.0,708,VXXLE
736,2016-06-03,22.44,22.48,21.69,21.74,0,0.0,705,VXXLE
737,2016-06-06,22.17,22.2,20.94,20.94,0,0.0,664,VXXLE
738,2016-06-07,20.97,20.97,19.62,19.94,0,0.0,700,VXXLE
739,2016-06-08,20.01,21.08,19.95,20.86,0,0.0,762,VXXLE
740,2016-06-09,21.84,21.86,21.49,21.69,0,0.0,772,VXXLE
741,2016-06-10,22.48,24.24,22.35,24.11,0,0.0,819,VXXLE
742,2016-06-13,25.9,26.5,25.29,26.48,0,0.0,921,VXXLE
743,2016-06-14,27.81,29.37,27.22,27.67,0,0.0,1016,VXXLE
744,2016-06-15,28.1,28.45,26.17,27.24,0,0.0,1032,VXXLE
745,2016-06-16,28.83,30.96,27.43,27.49,0,0.0,1083,VXXLE
746,2016-06-17,27.4,27.5,25.5,25.56,0,0.0,900,VXXLE
747,2016-06-20,24.71,24.73,22.59,23.64,0,0.0,843,VXXLE
748,2016-06-21,24.22,24.57,22.66,22.93,0,0.0,1010,VXXLE
749,2016-06-22,23.23,26.54,23.03,25.23,0,0.0,885,VXXLE
750,2016-06-23,23.3,23.77,22.9,22.94,0,0.0,838,VXXLE
751,2016-06-24,26.38,28.25,25.45,27.91,0,0.0,1071,VXXLE
752,2016-06-27,29.13,32.63,29.13,29.46,0,0.0,1078,VXXLE
753,2016-06-28,27.53,28.12,24.93,24.95,0,0.0,958,VXXLE
754,2016-06-29,23.58,23.58,22.18,22.81,0,0.0,934,VXXLE
755,2016-06-30,22.8,23.09,21.8,22.3,0,0.0,940,VXXLE
756,2016-07-01,21.67,21.68,20.51,20.76,0,0.0,902,VXXLE
757,2016-07-05,23.31,24.48,23.2,23.68,0,0.0,898,VXXLE
758,2016-07-06,24.53,25.15,23.59,23.64,0,0.0,1033,VXXLE
759,2016-07-07,23.13,35.61,22.27,24.38,0,0.0,1061,VXXLE
760,2016-07-08,23.23,23.5,21.59,21.6,0,0.0,892,VXXLE
761,2016-07-11,20.05,21.34,19.39,21.27,0,0.0,1073,VXXLE
762,2016-07-12,20.1,20.64,19.86,20.24,0,0.0,1131,VXXLE
763,2016-07-13,19.53,23.23,19.5,19.81,0,0.0,1034,VXXLE
764,2016-07-14,20.02,20.39,19.44,19.52,0,0.0,1041,VXXLE
765,2016-07-15,18.73,19.58,18.54,19.0,0,0.0,989,VXXLE
766,2016-07-18,20.28,20.53,19.2,19.29,0,0.0,863,VXXLE
767,2016-07-19,19.33,19.93,19.14,19.43,0,0.0,884,VXXLE
768,2016-07-20,19.45,20.55,19.43,19.68,0,0.0,1067,VXXLE
769,2016-07-21,19.86,21.17,19.18,20.55,0,0.0,1019,VXXLE
770,2016-07-22,20.27,20.61,19.18,19.21,0,0.0,861,VXXLE
771,2016-07-25,20.43,22.8,20.43,22.2,0,0.0,840,VXXLE
772,2016-07-26,22.76,22.9,21.64,21.89,0,0.0,911,VXXLE
773,2016-07-27,21.85,23.72,21.53,22.37,0,0.0,978,VXXLE
774,2016-07-28,22.73,23.04,22.04,22.27,0,0.0,844,VXXLE
775,2016-07-29,22.8,22.97,20.27,20.27,0,0.0,906,VXXLE
776,2016-08-01,21.74,23.39,21.72,23.25,0,0.0,888,VXXLE
777,2016-08-02,23.0,24.54,22.86,23.35,0,0.0,907,VXXLE
778,2016-08-03,23.57,25.79,22.11,22.14,0,0.0,953,VXXLE
779,2016-08-04,22.43,22.72,21.34,21.73,0,0.0,884,VXXLE
780,2016-08-05,21.75,21.75,20.6,20.81,0,0.0,800,VXXLE
781,2016-08-08,21.27,21.27,20.23,20.68,0,0.0,926,VXXLE
782,2016-08-09,20.62,21.33,20.2,20.88,0,0.0,882,VXXLE
783,2016-08-10,20.77,21.95,20.77,21.54,0,0.0,951,VXXLE
784,2016-08-11,21.15,21.39,20.37,20.73,0,0.0,837,VXXLE
785,2016-08-12,20.56,21.03,20.32,20.38,0,0.0,885,VXXLE
786,2016-08-15,20.31,20.74,19.79,19.98,0,0.0,920,VXXLE
787,2016-08-16,19.87,20.76,19.87,20.56,0,0.0,935,VXXLE
788,2016-08-17,20.25,22.09,20.24,20.36,0,0.0,1046,VXXLE
789,2016-08-18,20.55,20.62,19.42,19.42,0,0.0,891,VXXLE
790,2016-08-19,19.66,20.84,19.63,20.06,0,0.0,769,VXXLE
791,2016-08-22,21.55,22.19,20.59,20.63,0,0.0,870,VXXLE
792,2016-08-23,20.64,20.64,20.1,20.15,0,0.0,736,VXXLE
793,2016-08-24,20.74,21.46,20.43,21.32,0,0.0,921,VXXLE
794,2016-08-25,21.71,21.98,21.34,21.59,0,0.0,825,VXXLE
795,2016-08-26,21.57,22.27,20.19,21.51,0,0.0,954,VXXLE
796,2016-08-29,21.82,23.37,20.57,20.61,0,0.0,773,VXXLE
797,2016-08-30,20.7,21.65,20.51,21.38,0,0.0,770,VXXLE
798,2016-08-31,21.39,22.74,21.33,22.14,0,0.0,863,VXXLE
799,2016-09-01,22.85,23.45,22.12,22.23,0,0.0,856,VXXLE
800,2016-09-02,21.97,21.97,20.34,20.34,0,0.0,901,VXXLE
801,2016-09-06,21.37,21.38,19.99,20.13,0,0.0,824,VXXLE
802,2016-09-07,20.0,20.24,19.67,19.72,0,0.0,906,VXXLE
803,2016-09-08,19.56,29.21,19.04,19.39,0,0.0,910,VXXLE
804,2016-09-09,20.34,23.45,20.34,23.43,0,0.0,1120,VXXLE
805,2016-09-12,24.51,25.1,20.94,21.52,0,0.0,1179,VXXLE
806,2016-09-13,22.51,26.44,22.47,25.37,0,0.0,1215,VXXLE
807,2016-09-14,26.42,26.66,24.03,25.3,0,0.0,1198,VXXLE
808,2016-09-15,25.55,25.59,23.21,23.32,0,0.0,1080,VXXLE
809,2016-09-16,24.54,24.69,22.83,22.9,0,0.0,991,VXXLE
810,2016-09-19,23.98,24.0,22.56,23.01,0,0.0,946,VXXLE
811,2016-09-20,23.34,24.05,23.11,23.92,0,0.0,975,VXXLE
812,2016-09-21,23.49,23.86,21.81,21.91,0,0.0,1074,VXXLE
813,2016-09-22,20.72,21.39,20.63,20.83,0,0.0,940,VXXLE
814,2016-09-23,21.0,23.14,20.95,22.22,0,0.0,950,VXXLE
815,2016-09-26,23.03,24.2,23.02,23.96,0,0.0,1043,VXXLE
816,2016-09-27,25.09,25.17,22.83,23.06,0,0.0,976,VXXLE
817,2016-09-28,22.71,23.28,21.48,21.93,0,0.0,1071,VXXLE
818,2016-09-29,21.57,24.06,20.91,22.97,0,0.0,1110,VXXLE
819,2016-09-30,22.12,22.78,21.07,21.81,0,0.0,973,VXXLE
820,2016-10-03,21.93,22.77,21.9,22.14,0,0.0,937,VXXLE
821,2016-10-04,21.75,23.28,21.65,23.06,0,0.0,1113,VXXLE
822,2016-10-05,21.96,22.48,21.79,22.48,0,0.0,938,VXXLE
823,2016-10-06,22.17,22.97,21.93,22.18,0,0.0,893,VXXLE
824,2016-10-07,21.76,22.86,21.48,22.06,0,0.0,1051,VXXLE
825,2016-10-10,22.08,22.13,20.97,21.13,0,0.0,814,VXXLE
826,2016-10-11,21.62,23.22,21.62,22.72,0,0.0,993,VXXLE
827,2016-10-12,23.34,24.07,22.74,22.91,0,0.0,970,VXXLE
828,2016-10-13,23.96,25.15,23.14,23.46,0,0.0,1024,VXXLE
829,2016-10-14,23.21,23.22,22.45,22.71,0,0.0,1003,VXXLE
830,2016-10-17,23.74,24.33,23.09,23.15,0,0.0,1019,VXXLE
831,2016-10-18,23.12,23.22,22.2,22.29,0,0.0,947,VXXLE
832,2016-10-19,21.97,21.98,20.73,21.38,0,0.0,906,VXXLE
833,2016-10-20,21.5,22.21,20.97,21.01,0,0.0,957,VXXLE
834,2016-10-21,21.67,21.95,20.63,20.63,0,0.0,881,VXXLE
835,2016-10-24,21.58,21.96,20.73,21.05,0,0.0,965,VXXLE
836,2016-10-25,20.98,21.96,20.71,21.66,0,0.0,1149,VXXLE
837,2016-10-26,22.32,29.34,21.96,22.35,0,0.0,987,VXXLE
838,2016-10-27,21.81,22.79,21.81,22.77,0,0.0,956,VXXLE
839,2016-10-28,22.34,24.56,22.2,23.88,0,0.0,1081,VXXLE
840,2016-10-31,24.83,25.01,24.29,24.66,0,0.0,1044,VXXLE
841,2016-11-01,24.51,27.05,24.26,25.81,0,0.0,1180,VXXLE
842,2016-11-02,26.83,31.53,26.31,26.7,0,0.0,1176,VXXLE
843,2016-11-03,26.71,27.88,26.27,27.72,0,0.0,1106,VXXLE
844,2016-11-04,27.65,28.58,27.04,28.08,0,0.0,1091,VXXLE
845,2016-11-07,27.67,27.67,23.96,24.07,0,0.0,1240,VXXLE
846,2016-11-08,24.5,25.6,23.44,24.09,0,0.0,1340,VXXLE
847,2016-11-09,23.83,24.05,21.54,22.05,0,0.0,1215,VXXLE
848,2016-11-10,22.42,23.52,21.37,22.63,0,0.0,1223,VXXLE
849,2016-11-11,22.83,25.66,22.82,24.4,0,0.0,1190,VXXLE
850,2016-11-14,24.8,25.72,24.5,24.82,0,0.0,1205,VXXLE
851,2016-11-15,24.02,24.87,23.3,24.74,0,0.0,1191,VXXLE
852,2016-11-16,24.84,27.6,24.84,26.07,0,0.0,1024,VXXLE
853,2016-11-17,25.53,25.98,25.23,25.62,0,0.0,1044,VXXLE
854,2016-11-18,25.42,26.08,25.15,25.58,0,0.0,1068,VXXLE
855,2016-11-21,25.01,25.04,23.69,23.72,0,0.0,821,VXXLE
856,2016-11-22,23.56,25.46,23.26,24.62,0,0.0,983,VXXLE
857,2016-11-23,25.03,25.22,24.07,24.22,0,0.0,953,VXXLE
858,2016-11-25,24.66,26.17,24.61,25.94,0,0.0,490,VXXLE
859,2016-11-28,25.98,27.51,25.98,27.41,0,0.0,902,VXXLE
860,2016-11-29,27.68,28.66,26.0,27.63,0,0.0,995,VXXLE
861,2016-11-30,22.59,23.71,21.4,22.31,0,0.0,1245,VXXLE
862,2016-12-01,20.8,23.22,20.8,22.9,0,0.0,1119,VXXLE
